OTM,DTE,AnnualBudget%,PerRebal%,Annual%,Excess%,MaxDD%,Sharpe,Calmar,Sortino,Trades
25%,60-90/x7,2.0,0.333,13.09987036244733,2.05292704782012,38.3650676873698,0.7672377601665181,0.34145307573013745,0.9775681427574459,0
25%,60-90/x7,3.33,0.555,14.225847978137441,3.178904663510231,30.04600687984756,0.7921576637971652,0.4734688384724758,1.0011231584943199,0
25%,60-90/x7,5.0,0.833,15.500902867044353,4.4539595524171425,32.83833088427103,0.7889005743349232,0.47203686818531343,0.9850901782480771,0
25%,60-90/x10,2.0,0.333,12.917028088387372,1.870084773760162,37.94692796824547,0.7573021566750118,0.34039720156521036,0.9601162485739796,0
25%,60-90/x10,3.33,0.555,13.924139772524402,2.877196457897192,30.97204373415411,0.7770066161266502,0.44957122920402237,0.9750697692665,0
25%,60-90/x10,5.0,0.833,15.049451067617326,4.002507752990116,31.816025380252132,0.7696682915965698,0.4730148058329863,0.9532608285631599,0
25%,60-90/x14,2.0,0.333,12.257181654989369,1.2102383403621584,44.26269524024183,0.7313334796687646,0.2769190079470271,0.9079569769084744,0
25%,60-90/x14,3.33,0.555,12.949335482170365,1.9023921675431552,39.58487437985261,0.7506203036092011,0.3271283712538734,0.9037139000804354,0
25%,60-90/x14,5.0,0.833,13.767661736857416,2.720718422230206,44.55450594942683,0.7487205154290038,0.3090071687134156,0.8699981577956422,0
25%,60-90/x21,2.0,0.333,12.166058106800026,1.119114792172816,46.636039704500156,0.7005341600654242,0.2608724536621848,0.8560728492101415,0
25%,60-90/x21,3.33,0.555,12.822636096814444,1.7756927821872335,43.58486499871479,0.7092587511169138,0.29419928448080657,0.8424304606005072,0
25%,60-90/x21,5.0,0.833,13.626586193139744,2.5796428785125336,49.61041206478149,0.7067325168203217,0.274671901038558,0.812536895046728,0
25%,60-90/x25,2.0,0.333,12.960449123021789,1.9135058083945786,43.74774998993327,0.713225990306523,0.2962540730895669,0.8857576241884904,0
25%,60-90/x25,3.33,0.555,14.098703885445897,3.0517605708186863,42.44020000867693,0.7547611069118582,0.33220163624496124,0.9632089196942692,0
25%,60-90/x25,5.0,0.833,15.465561119650605,4.418617805023395,40.98559178064221,0.7900477907255442,0.37734141310984076,1.0590761598803073,0
25%,60-90/x30,2.0,0.333,13.237776625860098,2.190833311232888,42.991907738368354,0.7219682105150179,0.30791321721334025,0.9087778152180581,0
25%,60-90/x30,3.33,0.555,14.499777304085825,3.4528339894586146,41.36127564691395,0.7567219903043325,0.35056407418052354,0.9994756553642744,0
25%,60-90/x30,5.0,0.833,15.977251927872116,4.930308613244906,39.631476515417916,0.7735153987845851,0.4031455129272423,1.110413693138995,0
25%,60-90/x45,2.0,0.333,13.032232649330577,1.985289334703367,43.669821856597814,0.7177171247173363,0.29842651275577886,0.8909480003686823,0
25%,60-90/x45,3.33,0.555,14.23247770749374,3.185534392866529,42.2787829854753,0.7642848743340885,0.3366340443712216,0.9729072863081616,0
25%,60-90/x45,5.0,0.833,15.68694856650621,4.640005251879,40.69031354567412,0.8075158370007611,0.38552046419838715,1.0749696233446233,0
25%,75-105/x1,2.0,0.333,14.960550447113752,3.9136071324865416,30.149034538536807,0.8154785885312085,0.4962198848520679,1.1284826065266902,0
25%,75-105/x1,3.33,0.555,17.085467847968026,6.038524533340816,29.582295610418047,0.8213060819046898,0.5775572008668256,1.2221469845409447,0
25%,75-105/x1,5.0,0.833,19.446429835889866,8.399486521262656,29.090056901494727,0.7928958796728814,0.6684906083800288,1.259341084368268,0
25%,75-105/x7,2.0,0.333,13.07995771710444,2.03301440247723,38.3650676873698,0.7673942128959736,0.3409340450977623,0.9781658373689482,0
25%,75-105/x7,3.33,0.555,14.192503412649593,3.145560098022383,30.04600687984756,0.7919775065682797,0.4723590548788958,1.0007680830156276,0
25%,75-105/x7,5.0,0.833,15.45041473610027,4.403471421473061,32.83833088427103,0.7878865995766562,0.47049939263206403,0.9826829080214667,0
25%,75-105/x10,2.0,0.333,12.895302444514222,1.8483591298870117,37.94692796824547,0.7573243983225254,0.3398246744849859,0.960525229777448,0
25%,75-105/x10,3.33,0.555,13.887832983114844,2.840889668487634,30.972815374236855,0.7766540885991381,0.4483878141302816,0.974514437663458,0
25%,75-105/x10,5.0,0.833,14.994281386850016,3.9473380722228057,31.816025380252132,0.7683960708958663,0.4712807840591178,0.9505930078722666,0
25%,75-105/x14,2.0,0.333,12.229665127909662,1.182721813282452,44.26269524024183,0.7309625706140254,0.27629734388137644,0.9078459322699196,0
25%,75-105/x14,3.33,0.555,12.903139845077249,1.8561965304500383,39.58487437985261,0.7496449963895443,0.32596136901332495,0.9022953903500287,0
25%,75-105/x14,5.0,0.833,13.69797992924382,2.6510366146166096,44.55450594942683,0.746627991564136,0.30744320102645056,0.8664187433657724,0
25%,75-105/x21,2.0,0.333,12.09601545056258,1.0490721359353703,46.636039704500156,0.7026486286080705,0.2593705539150953,0.8603534916540312,0
25%,75-105/x21,3.33,0.555,12.70568583602698,1.6587425213997697,43.58486499871479,0.7113572057579891,0.2915160075957936,0.8463183095362484,0
25%,75-105/x21,5.0,0.833,13.449434408581663,2.4024910939544526,49.61041206478149,0.707096163242524,0.27110104207599267,0.8142100729217426,0
25%,75-105/x25,2.0,0.333,12.724007536499759,1.6770642218725484,43.74774998993327,0.7076409711383552,0.2908494160140273,0.87985411912485,0
25%,75-105/x25,3.33,0.555,13.704247680863935,2.6573043662367244,42.44020000867693,0.7456468180952045,0.32290723601825844,0.9528228442766563,0
25%,75-105/x25,5.0,0.833,14.872811952304277,3.8258686376770665,40.98559178064221,0.7762470388415589,0.36287903397624754,1.042364753053292,0
25%,75-105/x30,2.0,0.333,13.124044988852424,2.0771016742252133,42.991907738368354,0.7180301538099667,0.30526779757530514,0.9040802410196522,0
25%,75-105/x30,3.33,0.555,14.308392390186974,3.2614490755597636,41.36127564691395,0.7500946512533366,0.34593692207011395,0.9906696436781154,0
25%,75-105/x30,5.0,0.833,15.686720013356048,4.639776698728838,39.631476515417916,0.7636108461737161,0.3958146754197616,1.0958669287664538,0
25%,75-105/x45,2.0,0.333,12.852154361314017,1.8052110466868072,43.669821856597814,0.7092112529012159,0.29430288045409697,0.8775459779054636,0
25%,75-105/x45,3.33,0.555,13.931165431850644,2.884222117223434,42.2787829854753,0.7505800758905937,0.32950724803589165,0.9497283516385561,0
25%,75-105/x45,5.0,0.833,15.232867292096742,4.185923977469532,40.69031354567412,0.7882027994775047,0.3743610202216341,1.0388240112568228,0
25%,90-120/x1,2.0,0.333,11.697186835604656,0.6502435209774458,47.3052449307556,0.6983451391527218,0.2472703999889811,0.8657098192696719,0
25%,90-120/x1,3.33,0.555,12.04092874340863,0.9939854287814196,44.248384164970545,0.7288172820860789,0.2721213208264652,0.9068238203059901,0
25%,90-120/x1,5.0,0.833,12.453992246485136,1.4070489318579256,40.36924521124076,0.7507110382219447,0.30850198415444585,0.9276725801398858,0
25%,90-120/x7,2.0,0.333,11.87039115235622,0.8234478377290095,46.125885070433824,0.7077856032498684,0.2573477155881179,0.8784415415199219,0
25%,90-120/x7,3.33,0.555,12.316675025056867,1.2697317104296566,42.3150164999727,0.7440089475437536,0.29107102026215237,0.9275286048237683,0
25%,90-120/x7,5.0,0.833,12.848337812359457,1.8013944977322467,37.42733259876334,0.7721080421665639,0.343287563399161,0.9567480005479024,0
25%,90-120/x10,2.0,0.333,11.937694823710455,0.8907515090832447,47.460641307021554,0.7111496934872883,0.25152830840371165,0.8840841078159557,0
25%,90-120/x10,3.33,0.555,12.44257187183122,1.3956285572040095,44.50726207431139,0.7509073904502457,0.2795627340782393,0.9383518276800956,0
25%,90-120/x10,5.0,0.833,13.059571065207631,2.012627750580421,40.75700614975054,0.7842672232440857,0.3204251808198028,0.9741186581503702,0
25%,90-120/x14,2.0,0.333,12.180840609114796,1.1338972944875856,47.537609492999344,0.7235313979147869,0.2562358675378621,0.9052126056303481,0
25%,90-120/x14,3.33,0.555,12.839922342270626,1.7929790276434154,44.63578806730867,0.7707650982057108,0.287659810618973,0.974834098672013,0
25%,90-120/x14,5.0,0.833,13.64346685682214,2.59652354219493,40.95243810307472,0.8116120060835563,0.333153958318242,1.0278124544615552,0
25%,90-120/x21,2.0,0.333,13.143906495071423,2.096963180444213,41.372591515512404,0.7689549353391684,0.31769599180518326,0.985502033615439,0
25%,90-120/x21,3.33,0.555,14.341453888209642,3.294510573582432,34.40332503646303,0.8314115715202318,0.4168624362037558,1.1077936370128885,0
25%,90-120/x21,5.0,0.833,15.736168480483315,4.689225165856104,29.45097351970994,0.8752625299435248,0.5343174299468216,1.2143736452836817,0
25%,90-120/x25,2.0,0.333,13.696342441312925,2.649399126685715,43.87355057625022,0.7775884774271824,0.3121776619722014,1.0411873441946622,0
25%,90-120/x25,3.33,0.555,15.19002425086715,4.14308093623994,38.54538123962789,0.8173432139392532,0.3940815672942554,1.2022290067550554,0
25%,90-120/x25,5.0,0.833,16.907850939489965,5.8609076248627545,31.752096363304304,0.8179049850590839,0.5324955790645137,1.3506272597467952,0
25%,90-120/x30,2.0,0.333,14.375694625058099,3.3287513104308886,36.42696897540559,0.7984465974957852,0.39464427124760615,1.0797516156045202,0
25%,90-120/x30,3.33,0.555,16.225970155189874,5.179026840562663,29.652596469131794,0.8396546460816674,0.5472023393324436,1.263858467744143,0
25%,90-120/x30,5.0,0.833,18.32222617519621,7.275282860569,29.005215740174993,0.841324908536179,0.6316872916693455,1.4402770334178505,0
25%,90-120/x45,2.0,0.333,12.219179999826778,1.172236685199568,47.42224869379164,0.7202300405151749,0.2576676630989554,0.8901688105725915,0
25%,90-120/x45,3.33,0.555,12.915339636698487,1.868396322071277,44.44299907781275,0.767606560706835,0.290604592504789,0.9528050457599799,0
25%,90-120/x45,5.0,0.833,13.773333399719645,2.7263900850924347,40.66084165715774,0.8125018754219536,0.33873704621889084,1.0042022373897073,0
25%,120-180/x1,2.0,0.333,11.171143927633032,0.12420061300582219,51.59011996175159,0.6739175687089649,0.2165364983821555,0.8489217708796687,0
25%,120-180/x1,3.33,0.555,11.190850607023627,0.14390729239641686,51.37746067936981,0.6910936045932137,0.21781634317939774,0.8750443530738261,0
25%,120-180/x1,5.0,0.833,11.214718691012958,0.16777537638574813,51.13247602676751,0.6970163272999036,0.2193267285773943,0.8844420275816911,0
25%,120-180/x7,2.0,0.333,11.192894890949812,0.14595157632260225,51.55174692641301,0.6750151137874391,0.21711960424788299,0.8504708610067504,0
25%,120-180/x7,3.33,0.555,11.227831784966181,0.18088847033897082,51.30825239565351,0.6931098669867679,0.21883091434073726,0.8779195178007664,0
25%,120-180/x7,5.0,0.833,11.27000430650067,0.22306099187346007,51.03032430141825,0.7001083438095865,0.22084916097990484,0.88874149211536,0
25%,120-180/x10,2.0,0.333,11.183222541059056,0.13627922643184576,51.48264882343485,0.6747214603763544,0.21722313821522846,0.8500768667027244,0
25%,120-180/x10,3.33,0.555,11.212289828641797,0.1653465140145869,51.1782765185898,0.6926623297233032,0.2190829897245385,0.8774430352098928,0
25%,120-180/x10,5.0,0.833,11.246971219705927,0.20002790507871637,50.84212191581573,0.6991490790286106,0.22121364718665038,0.8877957198834528,0
25%,120-180/x14,2.0,0.333,11.233362906090406,0.18641959146319564,51.2752467655597,0.6776883624630999,0.21907964592450432,0.8545635052144192,0
25%,120-180/x14,3.33,0.555,11.30089323036836,0.2539499157411491,50.79219180199006,0.6981310149711201,0.22249272633132527,0.8859211748602431,0
25%,120-180/x14,5.0,0.833,11.377477702038142,0.3305343874109319,50.27889783112918,0.7072589915887647,0.22628733311242163,0.9003558879564957,0
25%,120-180/x21,2.0,0.333,11.299366459154236,0.2524231445270253,51.339612816785476,0.6513962384783127,0.22009060526961963,0.7980455386508964,0
25%,120-180/x21,3.33,0.555,11.410757609312316,0.3638142946851062,50.91331057100052,0.6669471793066158,0.22412130504457348,0.8199979417161076,0
25%,120-180/x21,5.0,0.833,11.542544248462772,0.49560093383556136,50.45722738761413,0.6853796409944566,0.22875898748444012,0.8459721780785272,0
25%,120-180/x25,2.0,0.333,11.506756118507578,0.45981280388036794,51.48436405198606,0.6606025294980773,0.2235000146236378,0.8102801879318445,0
25%,120-180/x25,3.33,0.555,11.751728358942648,0.7047850443154378,51.18156267132119,0.6822506132023839,0.2296086275131953,0.8405751872214342,0
25%,120-180/x25,5.0,0.833,12.055162407125653,1.008219092498443,50.84824903326931,0.7088254798622332,0.23708117066603662,0.8777882637209409,0
25%,120-180/x30,2.0,0.333,11.45801627729124,0.41107296266402926,51.4782764758499,0.658481550077314,0.22257964061144428,0.807995765983914,0
25%,120-180/x30,3.33,0.555,11.67147451449475,0.6245311998675405,51.1722867340002,0.678778370811207,0.22808194160179904,0.836735490845664,0
25%,120-180/x30,5.0,0.833,11.935275017535552,0.8883317029083422,50.830954361353896,0.7034899597054983,0.2348032840911951,0.8717753084862286,0
25%,120-180/x45,2.0,0.333,11.714074889332293,0.667131574705083,51.484260128554226,0.6709198579472118,0.2275273036862664,0.8284414439954337,0
25%,120-180/x45,3.33,0.555,12.088183462897995,1.0412401482707843,51.185921732582344,0.698445952036312,0.236162269892334,0.8715424554957276,0
25%,120-180/x45,5.0,0.833,12.541376993811859,1.4944336791846489,50.85067286420286,0.7307302750220814,0.24663148563055812,0.924819816885029,0
25%,150-210/x1,2.0,0.333,11.708804177601229,0.6618608629740184,46.513116257678455,0.7337253704797024,0.2517312345346958,0.9405492250271072,0
25%,150-210/x1,3.33,0.555,12.05465991630228,1.0077166016750692,43.022324594019324,0.7986947059474941,0.28019545735978285,1.0486267417000015,0
25%,150-210/x1,5.0,0.833,12.469131746426987,1.4221884317997766,38.61159926260359,0.8632018222377547,0.3229374588092674,1.1460346862955582,0
25%,150-210/x7,2.0,0.333,11.896867260660947,0.8499239460337371,45.866646094118394,0.7438534279121907,0.2593794897548988,0.956220528133177,0
25%,150-210/x7,3.33,0.555,12.360687954349414,1.313744639722204,41.95656332163834,0.8157113673462756,0.2946067784339861,1.0762917362846525,0
25%,150-210/x7,5.0,0.833,12.91797929670917,1.8710359820819598,37.01060096381281,0.8891793735228573,0.3490345728063089,1.1904038189232882,0
25%,150-210/x10,2.0,0.333,12.121940262736274,1.0749969481090638,45.51245017525347,0.7549555092701765,0.26634338990888584,0.9773454206476453,0
25%,150-210/x10,3.33,0.555,12.728170167677844,1.6812268530506334,41.37585496887489,0.8323617923374043,0.30762313376370465,1.11418953970208,0
25%,150-210/x10,5.0,0.833,13.45550287390389,2.4085595592766804,36.14771451693402,0.9100630482362876,0.37223661450575046,1.2522086665412024,0
25%,150-210/x14,2.0,0.333,12.091652412902508,1.0447090982752982,44.49774260417178,0.7553689406631613,0.27173631077116445,0.9758555238501686,0
25%,150-210/x14,3.33,0.555,12.671247476492887,1.6243041618656768,39.70195853059377,0.8348715383392176,0.3191592542400295,1.1107472740971633,0
25%,150-210/x14,5.0,0.833,13.364701132237776,2.317757817610566,33.64465571375733,0.9166823469314682,0.39723102670279187,1.2436498315656144,0
25%,150-210/x21,2.0,0.333,12.288191008435167,1.2412476938079564,42.94390223899575,0.7634256961964927,0.286145188670738,0.9859651236197586,0
25%,150-210/x21,3.33,0.555,12.958649748173112,1.911706433545902,37.07250975995711,0.8465121834081774,0.3495487581520595,1.1272520342946866,0
25%,150-210/x21,5.0,0.833,13.736773419347891,2.6898301047206807,29.603192056415175,0.930290836469223,0.4640301421944482,1.2651128135527845,0
25%,150-210/x25,2.0,0.333,12.063694061571928,1.0167507469447177,45.27007744606688,0.7459273356970779,0.2664827352227125,0.9578862950950435,0
25%,150-210/x25,3.33,0.555,12.621439323468554,1.5744960088413436,40.93946918967105,0.817603252183705,0.3082951384883348,1.0792501440192055,0
25%,150-210/x25,5.0,0.833,13.285209346855197,2.238266032227987,35.41328202562267,0.8899355574370297,0.3751476448086035,1.1979535081313089,0
25%,150-210/x30,2.0,0.333,12.348790837461433,1.3018475228342226,42.81946619646549,0.7565161575170469,0.28839198463620164,0.9740256874184192,0
25%,150-210/x30,3.33,0.555,13.059259372862586,2.012316058235376,36.85575925023331,0.8299063704977929,0.35433429234753633,1.1042067426699904,0
25%,150-210/x30,5.0,0.833,13.888378816081136,2.841435501453926,29.254930089406738,0.898253423269002,0.47473635293731714,1.2329482513437222,0
25%,150-210/x45,2.0,0.333,11.852969070673701,0.8060257560464912,47.804084568060226,0.7314612756501767,0.2479488767073501,0.9343594786660655,0
25%,150-210/x45,3.33,0.555,12.303540627535048,1.2565973129078376,45.15047966458193,0.7947216781366734,0.2725007733901551,1.0391102804559444,0
25%,150-210/x45,5.0,0.833,12.85380254453452,1.8068592299073103,41.741295339934915,0.8598242771610957,0.3079397138937606,1.1421866514387804,0
25%,180-270/x1,2.0,0.333,11.622917456834125,0.5759741422069151,47.847249292530044,0.7156018368761281,0.2429171504880784,0.9087188788346772,0
25%,180-270/x1,3.33,0.555,11.940577162000121,0.8936338473729109,44.98631104620997,0.769529901809018,0.2654269017465058,0.9926667613541444,0
25%,180-270/x1,5.0,0.833,12.304151359386161,1.2572080447589506,41.59411536596276,0.8196630710106495,0.29581471444046814,1.0728159733792626,0
25%,180-270/x7,2.0,0.333,11.663278633549524,0.6163353189223137,47.5523068727209,0.717724279819469,0.24527261452883037,0.9118900358486162,0
25%,180-270/x7,3.33,0.555,12.006231342235552,0.9592880276083413,44.48442360403463,0.7732201733743634,0.26989742407602235,0.9986666386949421,0
25%,180-270/x7,5.0,0.833,12.399494697115255,1.3525513824880449,40.84405104356378,0.8251015249032788,0.303581412232839,1.0825375498378995,0
25%,180-270/x10,2.0,0.333,11.626262231854989,0.5793189172277788,47.8112810053862,0.7160673397547866,0.24316985421380424,0.9097195979720216,0
25%,180-270/x10,3.33,0.555,11.953075185633178,0.906131871005968,44.86067454671071,0.7710395573514341,0.26644885094599197,0.9956546173797965,0
25%,180-270/x10,5.0,0.833,12.320966716555226,1.2740234019280159,41.43522857797942,0.8224182592041491,0.29735486298495173,1.0781096295668084,0
